Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Since,Family_Size,Alone,Partner,Sum_Mnt,Num_Accepted_Cmp,Num_Total_Purchases,Income_Binned,Cluster,income_group,purchase_group
1,30096.0,1.0,0.0,2014-05-22,30.0,5.0,3.0,11.0,12.0,5.0,9.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,3.0,False,True,45.0,0.0,5.0,Low,0,20k-40k,0-5
1,47916.0,0.0,1.0,2012-11-22,72.0,505.0,0.0,26.0,0.0,0.0,75.0,5.0,7.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,2.0,True,False,606.0,1.0,17.0,Medium,2,40k-60k,16-20
1,51813.0,1.0,1.0,2013-04-11,37.0,51.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,3.0,True,False,63.0,0.0,5.0,Medium,2,40k-60k,0-5
2,78497.0,0.0,0.0,2013-12-01,44.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,11.0,2.0,False,True,978.0,1.0,24.0,High,1,60k-80k,21-25
3,50150.0,0.0,0.0,2013-06-20,32.0,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,11.0,2.0,False,True,410.0,0.0,14.0,Medium,2,40k-60k,11-15
2,47823.0,0.0,1.0,2013-07-23,0.0,53.0,1.0,5.0,2.0,1.0,10.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,11.0,2.0,True,False,72.0,0.0,5.0,Medium,2,40k-60k,0-5
3,34554.0,0.0,1.0,2014-03-30,43.0,41.0,1.0,6.0,2.0,0.0,5.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,2.0,True,False,55.0,0.0,5.0,Low,0,20k-40k,0-5
1,85693.0,0.0,1.0,2013-04-20,59.0,386.0,172.0,183.0,185.0,132.0,111.0,2.0,9.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,3.0,False,True,1169.0,0.0,25.0,Very High,1,80k-100k,21-25
3,65846.0,0.0,0.0,2013-05-17,68.0,562.0,81.0,276.0,80.0,40.0,81.0,1.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,11.0,2.0,False,True,1120.0,0.0,15.0,High,1,60k-80k,11-15
1,87195.0,0.0,0.0,2014-05-08,35.0,217.0,76.0,690.0,50.0,26.0,38.0,1.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,10.0,2.0,False,True,1097.0,1.0,19.0,Very High,1,80k-100k,16-20
0,24594.0,1.0,0.0,2013-12-10,94.0,1.0,3.0,6.0,10.0,0.0,9.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,3.0,False,True,29.0,0.0,4.0,Low,0,20k-40k,0-5
1,49096.0,1.0,1.0,2013-09-24,15.0,144.0,1.0,32.0,2.0,1.0,7.0,4.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,False,True,187.0,0.0,9.0,Medium,2,40k-60k,6-10
1,52413.0,0.0,2.0,2013-02-02,56.0,295.0,106.0,271.0,75.0,98.0,65.0,4.0,6.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,4.0,False,True,910.0,0.0,22.0,Medium,2,40k-60k,21-25
1,38557.0,1.0,0.0,2012-12-19,17.0,76.0,3.0,31.0,4.0,4.0,27.0,2.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,2.0,True,False,145.0,0.0,7.0,Low,0,20k-40k,6-10
2,89058.0,0.0,0.0,2012-12-07,18.0,454.0,194.0,106.0,31.0,22.0,43.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,2.0,False,True,850.0,0.0,13.0,Very High,1,80k-100k,11-15
1,77298.0,0.0,1.0,2013-11-02,46.0,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,3.0,False,True,969.0,0.0,23.0,High,1,60k-80k,21-25
3,68126.0,0.0,0.0,2012-11-10,40.0,1332.0,17.0,311.0,23.0,51.0,86.0,1.0,7.0,4.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,12.0,1.0,True,False,1820.0,2.0,16.0,High,1,60k-80k,16-20
2,57288.0,0.0,1.0,2014-06-25,27.0,527.0,0.0,21.0,0.0,0.0,60.0,3.0,8.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,10.0,3.0,False,True,608.0,1.0,17.0,Medium,2,40k-60k,16-20
1,86037.0,0.0,0.0,2013-01-02,95.0,490.0,44.0,125.0,29.0,20.0,22.0,1.0,6.0,7.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,33.0,11.0,1.0,True,False,730.0,3.0,24.0,Very High,1,80k-100k,21-25
3,43974.0,1.0,0.0,2012-12-12,19.0,378.0,0.0,101.0,0.0,0.0,72.0,5.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,12.0,3.0,False,True,551.0,0.0,16.0,Medium,2,40k-60k,16-20
1,50785.0,1.0,1.0,2013-09-10,27.0,64.0,1.0,21.0,0.0,1.0,27.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,3.0,True,False,114.0,0.0,6.0,Medium,2,40k-60k,6-10
1,90765.0,0.0,0.0,2014-01-24,25.0,547.0,99.0,812.0,151.0,82.0,33.0,0.0,4.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,54.0,10.0,2.0,False,True,1724.0,2.0,15.0,Very High,1,80k-100k,11-15
2,36550.0,1.0,0.0,2013-02-19,74.0,47.0,90.0,94.0,123.0,103.0,120.0,5.0,9.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,3.0,False,True,577.0,0.0,15.0,Low,0,20k-40k,11-15
2,30753.0,1.0,1.0,2013-07-11,85.0,12.0,5.0,25.0,0.0,9.0,30.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,4.0,False,True,81.0,0.0,5.0,Low,0,20k-40k,0-5
1,21918.0,1.0,0.0,2013-11-14,37.0,1.0,6.0,7.0,11.0,5.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,3.0,False,True,33.0,0.0,5.0,Low,0,20k-40k,0-5
2,56129.0,0.0,1.0,2013-06-20,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,11.0,3.0,False,True,660.0,0.0,18.0,Medium,2,40k-60k,16-20
2,32557.0,1.0,0.0,2014-02-24,13.0,34.0,3.0,29.0,0.0,4.0,10.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,10.0,2.0,True,False,80.0,1.0,6.0,Low,0,20k-40k,6-10
2,19510.0,2.0,0.0,2013-09-04,63.0,9.0,0.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,4.0,False,True,30.0,0.0,4.0,Very Low,0,<20k,0-5
1,30992.0,1.0,0.0,2013-04-22,83.0,17.0,0.0,14.0,7.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,2.0,True,False,43.0,0.0,4.0,Low,0,20k-40k,0-5
1,101970.0,0.0,0.0,2013-03-12,69.0,722.0,27.0,102.0,44.0,72.0,168.0,0.0,6.0,8.0,13.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,41.0,11.0,1.0,True,False,1135.0,4.0,27.0,,1,>100k,26-30
2,71488.0,0.0,0.0,2013-02-18,87.0,162.0,33.0,124.0,40.0,28.0,172.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,2.0,False,True,559.0,0.0,14.0,High,1,60k-80k,11-15
1,79607.0,0.0,0.0,2013-04-21,37.0,450.0,133.0,951.0,173.0,0.0,216.0,1.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,11.0,1.0,True,False,1923.0,1.0,15.0,High,1,60k-80k,11-15
2,54348.0,1.0,1.0,2014-06-08,51.0,70.0,0.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,10.0,4.0,False,True,90.0,0.0,6.0,Medium,2,40k-60k,6-10
3,51381.5,0.0,1.0,2013-07-11,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,3.0,False,True,404.0,0.0,14.0,Medium,2,40k-60k,11-15
3,77376.0,1.0,1.0,2014-05-10,72.0,492.0,19.0,110.0,16.0,12.0,12.0,4.0,6.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,4.0,False,True,661.0,0.0,19.0,High,1,60k-80k,16-20
1,62998.0,0.0,1.0,2013-09-30,10.0,120.0,58.0,73.0,65.0,89.0,58.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,11.0,3.0,False,True,463.0,0.0,14.0,High,2,60k-80k,11-15
2,61331.0,1.0,1.0,2013-03-10,42.0,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,3.0,True,False,632.0,0.0,18.0,High,2,60k-80k,16-20
1,73448.0,0.0,0.0,2014-02-10,10.0,236.0,106.0,189.0,23.0,41.0,130.0,1.0,7.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,2.0,False,True,725.0,0.0,18.0,High,1,60k-80k,16-20
1,51381.5,0.0,1.0,2013-08-11,96.0,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,11.0,3.0,False,True,725.0,0.0,18.0,Medium,2,40k-60k,16-20
3,41551.0,1.0,1.0,2013-08-14,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,False,True,279.0,0.0,11.0,Medium,2,40k-60k,11-15
3,62981.0,0.0,0.0,2013-03-17,21.0,796.0,14.0,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,2.0,False,True,1482.0,1.0,22.0,High,2,60k-80k,21-25
0,9548.0,1.0,0.0,2012-08-08,31.0,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,2.0,True,False,29.0,0.0,4.0,Very Low,0,<20k,0-5
3,33762.0,2.0,1.0,2013-07-07,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,11.0,5.0,False,True,106.0,0.0,6.0,Low,0,20k-40k,6-10
3,35860.0,1.0,1.0,2014-05-19,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,10.0,3.0,True,False,49.0,2.0,4.0,Low,0,20k-40k,0-5
3,36921.0,1.0,1.0,2013-07-28,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,3.0,True,False,38.0,0.0,5.0,Low,0,20k-40k,0-5
2,92859.0,0.0,0.0,2012-10-19,46.0,962.0,61.0,921.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,1.0,True,False,2077.0,0.0,21.0,Very High,1,80k-100k,21-25
2,65104.0,0.0,1.0,2013-11-14,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,11.0,3.0,False,True,1053.0,1.0,15.0,High,1,60k-80k,11-15
1,86111.0,0.0,0.0,2013-04-19,73.0,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,2.0,False,True,1385.0,0.0,22.0,Very High,1,80k-100k,21-25
3,68352.0,0.0,1.0,2013-08-28,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,2.0,True,False,871.0,0.0,22.0,High,1,60k-80k,21-25
1,41883.0,1.0,0.0,2013-03-19,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,3.0,False,True,312.0,0.0,9.0,Medium,2,40k-60k,6-10
1,59809.0,0.0,2.0,2012-10-18,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,4.0,False,True,877.0,0.0,12.0,Medium,2,40k-60k,11-15
1,23957.0,1.0,0.0,2012-10-28,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,12.0,3.0,False,True,68.0,1.0,5.0,Low,0,20k-40k,0-5
1,38547.0,1.0,0.0,2013-08-28,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,11.0,3.0,False,True,22.0,0.0,3.0,Low,0,20k-40k,0-5
2,35688.0,2.0,1.0,2012-08-22,94.0,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,5.0,False,True,211.0,0.0,9.0,Low,0,20k-40k,6-10
2,49605.0,0.0,0.0,2014-06-21,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,2.0,False,True,127.0,0.0,7.0,Medium,2,40k-60k,6-10
2,59354.0,0.0,2.0,2014-04-24,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,10.0,4.0,False,True,459.0,0.0,15.0,Medium,2,40k-60k,11-15
1,65747.0,0.0,1.0,2014-03-07,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,3.0,False,True,460.0,1.0,15.0,High,1,60k-80k,11-15
2,46344.0,0.0,1.0,2012-12-14,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,3.0,False,True,429.0,0.0,13.0,Medium,2,40k-60k,11-15
1,34176.0,1.0,0.0,2014-05-12,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,2.0,True,False,89.0,0.0,7.0,Low,0,20k-40k,6-10
3,61010.0,0.0,1.0,2012-10-09,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,12.0,3.0,False,True,1021.0,0.0,24.0,High,2,60k-80k,21-25
1,69372.0,0.0,0.0,2013-02-19,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,75.0,11.0,2.0,False,True,1381.0,3.0,20.0,High,1,60k-80k,16-20
1,49967.0,0.0,1.0,2013-07-08,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,2.0,True,False,306.0,0.0,12.0,Medium,2,40k-60k,11-15
1,60199.0,1.0,2.0,2013-09-12,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,4.0,True,False,18.0,0.0,3.0,High,2,60k-80k,0-5
1,55375.0,0.0,1.0,2013-10-17,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,3.0,False,True,162.0,0.0,8.0,Medium,2,40k-60k,6-10
1,80317.0,0.0,0.0,2013-08-20,64.0,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,11.0,1.0,True,False,1231.0,0.0,17.0,Very High,1,80k-100k,16-20
2,30523.0,2.0,1.0,2013-07-01,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,4.0,True,False,13.0,0.0,3.0,Low,0,20k-40k,0-5
3,70356.0,0.0,0.0,2012-11-05,20.0,1349.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,12.0,2.0,False,True,1706.0,0.0,25.0,High,1,60k-80k,21-25
1,23228.0,1.0,0.0,2014-01-05,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,3.0,False,True,121.0,0.0,7.0,Low,0,20k-40k,6-10
3,74165.0,0.0,0.0,2013-05-01,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,11.0,1.0,True,False,1293.0,0.0,19.0,High,1,60k-80k,16-20
1,43482.0,2.0,1.0,2013-11-13,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,5.0,False,True,88.0,0.0,6.0,Medium,2,40k-60k,6-10
1,62551.0,0.0,0.0,2013-11-18,27.0,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,11.0,1.0,True,False,421.0,1.0,17.0,High,2,60k-80k,16-20
1,52332.0,0.0,0.0,2013-08-28,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,11.0,1.0,True,False,259.0,1.0,11.0,Medium,2,40k-60k,11-15
1,66951.0,0.0,0.0,2013-11-02,46.0,277.0,162.0,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,1.0,True,False,1117.0,0.0,14.0,High,1,60k-80k,11-15
1,26091.0,1.0,1.0,2014-02-25,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,4.0,False,True,89.0,0.0,6.0,Low,0,20k-40k,6-10
1,33456.0,1.0,1.0,2014-04-21,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,10.0,4.0,False,True,36.0,0.0,4.0,Low,0,20k-40k,0-5
1,28718.0,1.0,0.0,2013-07-13,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.0,3.0,False,True,57.0,0.0,5.0,Low,0,20k-40k,0-5
1,50447.0,2.0,0.0,2014-04-21,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,4.0,False,True,148.0,0.0,7.0,Medium,2,40k-60k,6-10
3,53537.0,1.0,1.0,2014-01-30,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,4.0,False,True,93.0,0.0,6.0,Medium,2,40k-60k,6-10
1,52074.0,0.0,1.0,2014-04-04,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,10.0,2.0,True,False,119.0,1.0,6.0,Medium,2,40k-60k,6-10
3,80427.0,0.0,1.0,2012-09-12,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,3.0,False,True,1835.0,0.0,27.0,Very High,1,80k-100k,26-30
3,83837.0,0.0,0.0,2012-12-16,79.0,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,76.0,12.0,2.0,False,True,1318.0,3.0,24.0,Very High,1,80k-100k,21-25
3,38853.0,1.0,1.0,2014-05-23,90.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,4.0,False,True,45.0,0.0,5.0,Low,0,20k-40k,0-5
1,38285.0,2.0,1.0,2014-06-24,96.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,5.0,False,True,10.0,0.0,3.0,Low,0,20k-40k,0-5
2,78497.0,0.0,0.0,2013-12-01,44.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,11.0,2.0,False,True,978.0,1.0,24.0,High,1,60k-80k,21-25
3,51650.0,0.0,1.0,2014-05-11,81.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,3.0,False,True,191.0,0.0,9.0,Medium,2,40k-60k,6-10
2,16248.0,1.0,0.0,2014-05-10,77.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,3.0,False,True,57.0,0.0,6.0,Very Low,0,<20k,6-10
2,66835.0,0.0,0.0,2013-09-28,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,11.0,2.0,False,True,1033.0,0.0,23.0,High,1,60k-80k,21-25
2,30477.0,1.0,0.0,2014-01-22,16.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,3.0,False,True,66.0,0.0,5.0,Low,0,20k-40k,0-5
0,28249.0,0.0,0.0,2014-06-15,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,10.0,2.0,False,True,43.0,0.0,5.0,Low,0,20k-40k,0-5
1,25271.0,1.0,0.0,2012-12-05,45.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,12.0,3.0,False,True,50.0,0.0,4.0,Low,0,20k-40k,0-5
3,32303.0,0.0,1.0,2014-03-08,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,2.0,True,False,39.0,0.0,5.0,Low,0,20k-40k,0-5
1,61286.0,0.0,1.0,2013-08-02,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,3.0,False,True,608.0,0.0,16.0,High,2,60k-80k,16-20
1,74068.0,0.0,0.0,2013-03-19,14.0,783.0,30.0,537.0,140.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,2.0,False,True,1581.0,0.0,23.0,High,1,60k-80k,21-25
3,45759.0,1.0,1.0,2013-02-23,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,False,True,68.0,0.0,5.0,Medium,2,40k-60k,0-5
0,24882.0,1.0,0.0,2012-09-09,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,3.0,False,True,80.0,1.0,4.0,Low,0,20k-40k,0-5
3,66973.0,0.0,0.0,2013-05-17,98.0,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,2.0,False,True,1282.0,0.0,27.0,High,1,60k-80k,26-30
1,38872.0,1.0,0.0,2013-05-30,93.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,3.0,False,True,91.0,0.0,6.0,Low,0,20k-40k,6-10
